order_item_id,order_id,item_type,item_id,quantity
2482,678,food,5,4
2483,2345,food,6,3
2484,1881,book,26,1
2485,14,food,9,4
2486,1200,food,4,2
2487,1473,food,3,3
2488,2056,food,5,2
2489,1126,food,5,4
2490,2225,book,19,4
2491,187,book,3,3
2492,2412,food,7,1
2493,2553,food,10,4
2494,690,food,6,2
2495,1951,book,57,4
2496,2173,book,43,3
2497,1663,book,19,4
2498,2513,book,49,2
2499,2428,food,9,1
2500,2146,book,44,2
2501,720,food,10,3
2502,2038,food,4,3
2503,848,book,31,1
2504,792,food,6,4
2505,759,book,10,2
2506,2785,food,4,1
2507,482,book,10,2
2508,995,food,1,3
2509,2514,food,9,1
2510,1405,food,10,3
2511,343,book,14,3
2512,2536,food,10,3
2513,2112,food,6,1
2514,1322,book,19,4
2515,2508,food,6,1
2516,569,book,12,2
2517,743,food,4,1
2518,2676,food,7,3
2519,452,book,29,1
2520,2034,book,57,3
2521,381,book,39,1
2522,2561,book,6,2
2523,1502,food,5,1
2524,1587,book,46,1
2525,415,book,20,1
2526,618,food,9,3
2527,214,food,5,2
2528,2090,food,5,3
2529,2528,book,1,2
2530,1890,food,2,2
2531,161,food,9,4
2532,849,food,10,4
2533,1348,book,60,4
2534,733,book,16,1
2535,308,book,41,3
2536,2877,food,1,4
2537,50,book,51,3
2538,2709,food,4,3
2539,224,book,14,1
2540,1504,food,4,4
2541,1209,book,10,2
2542,1035,food,6,1
2543,1407,book,43,1
2544,2770,food,1,3
2545,2968,food,2,4
2546,1733,food,3,2
2547,299,book,56,2
2548,221,book,50,3
2549,1367,food,1,3
2550,2531,food,10,4
2551,957,food,2,3
2552,262,book,35,1
2553,1231,book,28,3
2554,74,food,3,2
2555,1623,food,9,1
2556,1596,book,5,2
2557,1730,food,2,1
2558,1306,book,55,3
2559,418,book,21,2
2560,1270,food,6,2
2561,1724,food,6,3
2562,81,book,3,4
2563,1589,book,7,3
2564,1801,book,43,3
2565,320,food,9,1
2566,1491,book,51,2
2567,2135,food,8,3
2568,2232,book,47,1
2569,8,food,8,3
2570,2655,food,5,4
2571,909,book,21,3
2572,2956,food,5,4
2573,158,food,9,1
2574,2598,food,2,2
2575,1825,food,10,4
2576,2407,food,7,3
2577,1968,book,13,2
2578,771,food,6,3
2579,332,book,58,4
2580,2970,book,47,3
2581,232,book,33,2
2582,973,food,4,2
2583,1097,book,10,1
2584,1629,book,47,2
2585,2404,book,11,3
2586,1620,food,6,3
2587,389,food,7,1
2588,698,book,9,3
2589,1913,book,51,2
2590,2107,food,3,2
2591,2214,book,56,1
2592,1039,book,8,1
2593,2088,food,1,2
2594,771,food,8,2
2595,2541,food,4,1
2596,313,food,5,3
2597,895,book,45,2
2598,1458,book,27,4
2599,918,food,10,3
2600,728,food,4,4
2601,1666,book,18,3
2602,118,food,5,3
2603,2817,food,2,3
2604,442,book,8,3
2605,1511,book,40,3
2606,56,book,31,1
2607,107,food,7,4
2608,985,food,9,1
2609,2500,book,34,3
2610,1708,food,9,2
2611,2025,food,4,4
2612,297,food,8,3
2613,436,book,45,1
2614,564,food,5,3
2615,1735,book,31,2
2616,633,food,3,3
2617,1338,book,28,3
2618,52,food,6,2
2619,1913,book,23,4
2620,1299,food,10,3
2621,1143,food,9,1
2622,236,book,49,4
2623,2336,book,22,4
2624,2121,food,7,3
2625,2989,book,59,3
2626,1704,book,21,1
2627,455,food,7,2
2628,17,book,5,4
2629,691,food,1,1
2630,1047,food,5,4
2631,1811,book,50,4
2632,424,book,47,3
2633,807,book,60,4
2634,448,book,44,2
2635,1982,food,3,1
2636,711,book,13,4
2637,1867,food,5,3
2638,2961,book,15,4
2639,885,food,4,3
2640,943,food,3,3
2641,184,food,3,2
2642,4,book,40,2
2643,891,food,6,2
2644,1601,book,7,2
2645,2162,book,26,1
2646,505,food,4,2
2647,1645,food,7,3
2648,248,book,14,4
2649,233,book,1,3
2650,2886,food,10,1
2651,1936,food,9,1
2652,1016,book,44,2
2653,73,food,10,3
2654,254,food,4,1
2655,786,food,4,4
2656,2089,food,8,3
2657,2303,food,1,3
2658,2795,book,9,3
2659,2158,food,6,3
2660,1143,food,1,3
2661,1376,book,57,1
2662,924,book,31,4
2663,2150,food,3,4
2664,2614,book,17,3
2665,2794,food,9,2
2666,1048,food,5,3
2667,802,food,2,4
2668,627,food,2,2
2669,1585,book,34,3
2670,1084,book,24,3
2671,2755,book,9,4
2672,197,food,2,4
2673,1367,food,5,3
2674,1551,book,19,2
2675,1835,food,1,2
2676,1467,book,46,2
2677,1470,food,8,1
2678,2398,food,5,4
2679,1015,food,2,3
2680,84,book,58,3
2681,502,book,37,4
2682,1430,food,1,4
2683,2355,food,9,3
2684,610,book,37,4
2685,2688,food,1,4
2686,170,book,41,4
2687,581,food,6,1
2688,1243,food,8,3
2689,2868,food,2,3
2690,1858,food,2,2
2691,2933,food,8,3
2692,2589,food,10,1
2693,445,book,8,2
2694,1880,food,3,4
2695,651,food,9,3
2696,482,book,23,3
2697,2694,food,8,2
2698,2713,book,2,1
2699,829,book,20,4
2700,1979,book,57,3
2701,1905,book,12,2
2702,2330,book,4,3
2703,1339,food,5,4
2704,34,book,15,4
2705,2359,food,10,2
2706,1483,book,27,2
2707,355,food,4,2
2708,2086,food,8,2
2709,802,book,54,3
2710,2779,book,38,1
2711,555,food,10,3
2712,1180,book,42,2
2713,10,book,34,4
2714,622,food,4,4
2715,1669,book,58,3
2716,1537,book,40,4
2717,1168,food,7,1
2718,2635,book,40,2
2719,2445,book,7,4
2720,1344,book,49,3
2721,971,food,4,3
2722,247,book,47,4
2723,2052,book,40,2
2724,261,book,60,2
2725,2016,book,52,1
2726,2443,food,10,2
2727,435,food,2,4
2728,1721,food,9,4
2729,2405,food,2,3
2730,1440,book,19,2
2731,2625,food,9,4
2732,2758,food,8,1
2733,688,food,10,4
2734,973,food,4,1
2735,2214,food,6,3
2736,687,book,51,2
2737,994,book,23,3
2738,976,food,6,1
2739,1643,food,2,3
2740,880,food,6,3
2741,1165,book,9,2
2742,46,food,9,4
2743,1538,food,1,1
2744,1028,food,2,2
2745,2876,book,9,1
2746,664,book,13,2
2747,97,food,10,1
2748,867,book,54,3
2749,736,book,26,1
2750,1210,food,7,2
2751,1777,food,3,2
2752,1391,book,17,3
2753,180,book,17,1
2754,50,book,4,4
2755,2698,book,8,2
2756,2120,food,6,2
2757,1259,book,14,1
2758,1804,book,44,3
2759,1166,food,3,2
2760,2845,book,10,3
2761,2439,food,7,1
2762,2729,book,35,3
2763,2550,food,9,4
2764,1929,food,3,2
2765,2648,book,36,1
2766,2404,food,9,4
2767,111,book,32,2
2768,2719,food,5,1
2769,595,food,8,2
2770,266,book,2,1
2771,982,book,51,2
2772,1934,food,6,1
2773,1558,food,1,4
2774,427,food,8,3
2775,1282,food,3,2
2776,1137,book,41,2
2777,2796,food,9,3
2778,2110,book,43,2
2779,1291,food,1,4
2780,311,food,5,4
2781,2007,book,56,3
2782,503,food,9,3
2783,867,book,59,4
2784,743,food,10,1
2785,305,food,8,1
2786,421,book,27,3
2787,1233,food,9,3
2788,606,book,42,2
2789,1662,book,54,4
2790,1069,food,10,1
2791,1222,food,3,4
2792,1816,food,2,3
2793,751,book,9,4
2794,506,book,26,2
2795,2160,food,1,1
2796,1595,book,43,4
2797,2326,book,21,3
2798,2923,book,45,3
2799,148,food,2,1
2800,2928,book,3,4
2801,999,food,4,2
2802,2281,book,47,4
2803,1963,food,9,3
2804,2166,book,55,2
2805,660,book,54,3
2806,273,food,1,2
2807,2469,food,4,3
2808,1332,food,7,1
2809,1650,book,8,4
2810,802,food,5,3
2811,42,book,1,4
2812,1611,book,35,3
2813,2277,book,25,1
2814,2046,food,3,3
2815,440,food,1,1
2816,831,book,49,1
2817,1950,book,32,3
2818,829,food,7,4
2819,781,book,52,2
2820,497,food,7,2
2821,1323,food,5,3
2822,1658,food,4,3
2823,2056,food,4,3
2824,1445,food,10,4
2825,1690,food,1,4
2826,775,book,55,3
2827,215,food,8,4
2828,2778,food,8,3
2829,1830,book,12,2
2830,703,food,4,4
2831,678,book,60,3
2832,2365,book,45,1
2833,504,book,7,1
2834,2980,food,2,4
2835,2979,food,4,1
2836,2976,book,10,4
2837,688,book,44,4
2838,2182,food,9,3
2839,1032,food,2,3
2840,5,book,59,2
2841,1031,book,1,2
2842,1729,food,9,4
2843,730,book,48,1
2844,58,food,4,3
2845,1609,food,8,4
2846,2713,food,8,2
2847,1284,book,21,1
2848,1057,food,1,2
2849,347,book,50,4
2850,566,book,9,4
2851,265,book,51,3
2852,2813,book,56,2
2853,2279,book,1,2
2854,228,food,9,4
2855,51,book,41,1
2856,1030,book,10,4
2857,1029,food,2,3
2858,2520,book,29,3
2859,2100,food,1,4
2860,31,book,13,3
2861,1921,book,29,1
2862,2202,food,6,4
2863,1910,book,3,4
2864,1065,food,10,4
2865,2081,food,1,4
2866,2827,book,29,2
2867,2584,food,2,4
2868,444,book,8,2
2869,921,food,4,2
2870,936,food,10,2
2871,411,food,9,3
2872,587,food,9,4
2873,870,food,10,1
2874,275,food,6,4
2875,1695,food,4,1
2876,829,book,45,4
2877,2917,book,51,3
2878,1416,food,8,2
2879,2169,book,55,2
2880,545,book,46,1
2881,2758,food,3,1
2882,1300,food,3,3
2883,1932,book,27,2
2884,2232,book,3,1
2885,1011,book,19,1
2886,1903,food,9,4
2887,197,book,53,4
2888,1273,book,15,4
2889,2026,book,35,3
2890,1637,book,23,1
2891,4,book,16,1
2892,1036,book,11,4
2893,2158,book,6,3
2894,937,food,6,1
2895,797,food,5,1
2896,1465,book,20,2
2897,1905,food,7,2
2898,1864,book,37,3
2899,956,book,11,2
2900,2904,food,2,1
2901,2700,food,2,4
2902,2378,food,6,4
2903,1317,book,30,3
2904,2359,food,5,3
2905,965,food,7,2
2906,1551,food,1,4
2907,1150,food,7,1
2908,1567,book,23,3
2909,268,food,6,4
2910,2766,book,40,4
2911,9,book,35,2
2912,1028,book,39,4
2913,2727,book,33,1
2914,454,book,33,1
2915,696,book,18,4
2916,2570,book,21,2
2917,2398,book,7,3
2918,1511,book,17,2
2919,199,food,3,2
2920,1782,book,5,1
2921,71,food,10,1
2922,2527,food,10,2
2923,48,book,2,2
2924,963,food,3,4
2925,1829,food,9,1
2926,2658,food,1,4
2927,1720,food,5,3
2928,2366,book,9,2
2929,235,book,19,1
2930,2770,food,5,2
2931,2675,food,1,2
2932,2473,food,9,3
2933,571,food,6,1
2934,415,book,40,3
2935,263,food,10,2
2936,657,book,49,2
2937,1857,food,1,3
2938,107,food,7,1
2939,874,food,6,2
2940,1898,book,31,2
2941,1860,book,35,2
2942,2755,book,1,4
2943,309,book,49,4
2944,1576,food,6,3
2945,2931,food,3,2
2946,623,book,36,4
2947,576,food,10,3
2948,1480,book,50,3
2949,548,book,27,4
2950,9,book,44,1
2951,1401,food,6,4
2952,981,food,6,2
2953,1029,food,5,2
2954,1004,food,5,1
2955,1524,book,34,3
2956,2357,book,12,1
2957,2429,food,3,4
2958,2085,food,7,4
2959,1769,book,17,1
2960,2072,book,59,4
2961,2516,food,9,4
2962,133,book,33,2
2963,786,book,48,2
2964,1395,book,41,2
2965,1569,book,21,4
2966,141,book,17,3
2967,2046,book,48,1
2968,1498,book,25,4
2969,265,book,14,2
2970,1868,food,2,4
2971,1136,food,1,2
2972,63,book,23,2
2973,33,food,3,3
2974,2988,food,9,1
2975,461,food,7,4
2976,618,book,23,2
2977,2010,food,1,2
2978,1341,book,19,2
2979,1936,book,21,1
2980,808,book,22,2
2981,1045,food,4,3
2982,1922,food,6,3
2983,64,food,7,1
2984,2511,food,3,2
2985,1285,book,36,1
2986,1613,book,20,2
2987,1099,book,10,1
2988,2169,food,2,3
2989,2590,food,4,2
2990,189,book,57,2
2991,1743,book,19,4
2992,91,food,10,4
2993,1577,book,25,2
2994,2348,food,7,4
2995,345,food,4,3
2996,2196,food,7,4
2997,1176,book,29,4
2998,1131,food,2,3
2999,2027,food,3,2
3000,1237,book,7,1
3001,797,book,50,4
3002,1057,food,10,4
3003,2954,book,12,3
3004,296,food,7,3
3005,1815,book,41,2
3006,1489,book,22,3
3007,2431,food,8,3
3008,699,food,5,1
3009,216,food,10,1
3010,2071,book,40,1
3011,2263,food,8,2
3012,1491,book,9,2
3013,1503,food,7,4
3014,2840,book,29,3
3015,1043,book,25,4
3016,2929,book,3,4
3017,2860,food,1,3
3018,707,book,47,1
3019,2058,book,40,1
3020,1966,book,7,3
3021,39,book,11,4
3022,430,food,3,3
3023,1577,food,8,4
3024,1081,food,7,4
3025,2629,food,1,4
3026,2512,book,27,4
3027,2331,book,33,1
3028,2049,book,54,1
3029,2660,food,7,1
3030,2128,food,6,3
3031,234,book,55,3
3032,1946,book,32,1
3033,1841,book,13,2
3034,1681,food,1,1
3035,2427,food,10,2
3036,932,food,4,2
3037,1734,book,32,2
3038,1525,book,1,3
3039,2853,book,29,1
3040,1988,food,3,4
3041,1083,food,7,1
3042,2035,book,19,2
3043,460,book,6,4
3044,2619,book,5,4
3045,705,book,34,2
3046,1602,food,3,4
3047,2884,food,4,1
3048,942,food,6,2
3049,1463,book,47,4
3050,2751,book,57,2
3051,32,food,10,4
3052,2603,book,46,1
3053,2421,food,8,1
3054,312,food,9,3
3055,2888,food,4,2
3056,1200,food,7,3
3057,1977,food,10,3
3058,2206,book,2,4
3059,1921,book,52,4
3060,2056,book,12,3
3061,413,food,10,3
3062,324,food,3,1
3063,1235,book,21,2
3064,701,book,12,1
3065,2444,food,7,4
3066,2822,food,4,4
3067,500,book,6,3
3068,2661,book,36,2
3069,2245,food,7,4
3070,2089,book,15,3
3071,1216,book,30,4
3072,2747,food,8,2
3073,2880,food,9,4
3074,884,book,30,4
3075,1954,food,8,4
3076,989,book,46,4
3077,1740,food,6,4
3078,470,book,18,4
3079,2582,book,34,1
3080,2942,food,7,1
3081,1520,book,56,4
3082,136,food,9,3
3083,1034,book,37,2
3084,2056,book,42,3
3085,56,food,1,4
3086,2192,food,4,2
3087,2290,food,4,2
3088,1700,food,10,4
3089,1507,book,19,1
3090,494,book,43,3
3091,2857,food,10,3
3092,1871,food,6,3
3093,1311,food,5,3
3094,439,book,20,3
3095,1434,food,9,2
3096,2141,book,35,4
3097,804,book,9,1
3098,2118,food,9,4
3099,2705,book,12,2
3100,2318,food,10,2
3101,538,book,34,2
3102,751,book,45,1
3103,1003,food,8,1
3104,458,food,6,2
3105,1027,book,36,2
3106,1307,food,1,1
3107,1901,book,21,4
3108,2471,food,8,4
3109,1122,food,7,1
3110,2802,book,12,4
3111,2377,food,3,3
3112,2401,book,33,2
3113,1005,book,49,3
3114,2760,food,7,1
3115,373,food,1,1
3116,617,food,1,1
3117,2393,book,44,2
3118,2900,book,32,2
3119,1697,food,1,2
3120,1100,food,5,2
3121,1073,food,10,4
3122,1050,book,33,3
3123,506,food,6,1
3124,649,book,26,3
3125,2620,food,10,4
3126,2190,food,4,2
3127,97,book,3,3
3128,2014,book,54,2
3129,594,food,2,3
3130,1767,food,10,4
3131,904,food,10,2
3132,728,food,9,1
3133,2475,food,1,2
3134,1742,book,30,3
3135,2036,food,9,2
3136,364,food,3,3
3137,2231,food,6,1
3138,261,food,8,4
3139,2166,book,60,3
3140,997,book,34,2
3141,2761,book,52,1
3142,1290,book,6,1
3143,1033,food,6,2
3144,1339,food,2,1
3145,1107,food,4,2
3146,1695,book,1,3
3147,1740,food,4,1
3148,2742,book,45,1
3149,1335,book,43,2
3150,237,food,1,4
3151,1467,food,5,2
3152,493,book,49,2
3153,618,food,8,2
3154,2217,food,1,4
3155,1707,food,3,1
3156,1255,book,54,4
3157,1926,food,3,3
3158,987,book,24,4
3159,2391,food,5,4
3160,2032,food,6,2
3161,1723,book,5,2
3162,1275,book,32,1
3163,1533,book,40,2
3164,2013,food,4,2
3165,449,book,9,2
3166,2148,book,41,1
3167,1381,food,6,4
3168,149,food,10,3
3169,1656,book,6,1
3170,2250,food,6,2
3171,244,food,4,4
3172,1257,food,4,3
3173,1372,book,18,4
3174,750,food,10,3
3175,1186,food,3,3
3176,2972,book,8,2
3177,534,food,8,2
3178,717,food,8,2
3179,2964,book,26,3
3180,2447,food,7,3
3181,2115,book,8,1
3182,1115,food,6,1
3183,161,book,23,2
3184,1357,book,20,4
3185,1983,food,3,1
3186,1506,book,34,2
3187,669,book,58,4
3188,439,book,40,2
3189,1658,food,1,2
3190,1593,food,5,4
3191,1909,book,22,3
3192,2721,book,28,3
3193,990,food,5,3
3194,1753,book,32,3
3195,228,food,9,4
3196,403,food,5,3
3197,499,food,7,1
3198,1596,book,26,1
3199,781,book,14,3
3200,2115,book,30,2
3201,542,book,28,2
3202,240,food,4,4
3203,1096,book,56,1
3204,2808,food,7,3
3205,1346,food,1,1
3206,503,book,48,2
3207,2662,food,1,3
3208,1324,book,32,2
3209,2309,food,1,3
3210,2084,book,20,1
3211,220,book,38,2
3212,2960,food,5,2
3213,705,food,4,1
3214,2422,book,33,4
3215,1362,food,1,3
3216,139,book,12,1
3217,625,book,53,2
3218,2877,food,5,3
3219,1064,food,9,4
3220,2930,book,9,1
3221,2154,book,57,4
3222,1962,food,7,2
3223,1482,food,1,2
3224,2351,book,45,4
3225,1195,food,10,4
3226,1651,book,45,1
3227,1406,food,3,2
3228,1560,book,18,1
3229,1598,book,57,2
3230,41,book,58,1
3231,1658,food,1,2
3232,1125,book,38,1
3233,2631,book,41,2
3234,2157,book,34,2
3235,739,book,18,2
3236,1578,food,5,1
3237,2959,book,35,1
3238,2739,food,4,4
3239,1449,food,3,4
3240,954,food,2,4
3241,259,food,7,4
3242,2148,food,3,1
3243,1835,book,54,4
3244,2600,book,51,1
3245,2653,book,46,3
3246,915,book,54,3
3247,2491,food,6,1
3248,250,food,8,1
3249,718,food,4,1
3250,1041,food,2,4
3251,871,food,9,1
3252,1076,book,24,4
3253,819,book,8,3
3254,124,food,4,1
3255,725,book,56,4
3256,769,food,2,3
3257,2199,book,58,4
3258,411,food,2,2
3259,927,food,2,3
3260,401,food,9,1
3261,2042,food,6,2
3262,231,food,1,3
3263,2543,book,30,4
3264,1483,book,44,3
3265,2699,food,1,2
3266,2740,book,15,1
3267,1783,book,12,4
3268,40,food,6,3
3269,67,book,16,3
3270,362,book,22,4
3271,1361,book,23,2
3272,1226,food,8,3
3273,1225,food,1,4
3274,2074,book,19,4
3275,1470,book,56,1
3276,389,book,20,4
3277,2192,book,46,1
3278,938,book,45,1
3279,2576,food,6,3
3280,2740,book,57,1
3281,1505,book,29,1
3282,1232,book,10,4
3283,2063,book,41,3
3284,7,book,24,2
3285,2042,food,9,2
3286,407,food,2,3
3287,2346,book,29,3
3288,1480,food,10,4
3289,181,book,11,3
3290,1702,food,1,1
3291,1165,food,4,3
3292,524,food,3,2
3293,1790,book,48,1
3294,342,food,4,3
3295,551,food,3,3
3296,1338,food,9,4
3297,891,food,2,2
3298,1106,food,10,3
3299,1158,food,6,2
3300,978,food,10,2
3301,1951,book,54,3
3302,166,food,7,4
3303,740,book,49,4
3304,2178,book,42,2
3305,2974,book,56,1
3306,2203,book,12,3
3307,165,food,2,1
3308,837,food,5,3
3309,1889,book,8,3
3310,1871,book,33,1
3311,1750,food,2,2
3312,2415,food,3,3
3313,805,book,57,4
3314,821,food,4,1
3315,2476,food,1,1
3316,1685,book,39,2
3317,2925,book,38,3
3318,627,food,7,3
3319,1977,food,10,2
3320,2228,book,29,3
3321,2694,food,5,2
3322,1601,book,14,4
3323,1868,book,45,4
3324,2859,book,12,3
3325,2118,food,9,2
3326,202,food,6,1
3327,1559,book,15,3
3328,2478,book,41,2
3329,349,food,7,3
3330,1472,book,25,4
3331,1246,food,1,2
3332,1613,book,34,2
3333,2904,food,6,4
3334,888,food,1,1
3335,2558,food,6,2
3336,274,food,3,1
3337,212,food,1,4
3338,228,book,12,3
3339,109,book,57,2
3340,1200,book,35,1
3341,2812,food,4,3
3342,941,book,22,4
3343,2728,book,45,2
3344,1248,food,8,3
3345,1270,book,4,4
3346,1126,food,1,3
3347,1890,food,1,4
3348,1138,book,9,4
3349,1102,food,7,4
3350,112,book,6,4
3351,2712,book,9,1
3352,2129,book,28,3
3353,2680,food,8,1
3354,2172,food,8,2
3355,1947,food,2,1
3356,1728,book,57,2
3357,392,food,10,3
3358,611,food,10,3
3359,2575,book,29,3
3360,1913,food,4,3
3361,1575,food,2,2
3362,2932,book,14,1
3363,1482,book,16,4
3364,1311,food,10,4
3365,54,book,5,4
3366,1621,food,8,4
3367,478,food,7,3
3368,1914,food,5,4
3369,1385,food,7,1
3370,1069,book,56,2
3371,1369,book,9,4
3372,2155,book,44,4
3373,1265,food,4,4
3374,380,food,7,3
3375,848,book,49,4
3376,2141,food,10,2
3377,2312,food,1,3
3378,230,food,1,4
3379,1097,book,4,3
3380,2362,book,13,1
3381,2178,book,33,2
3382,1907,food,7,2
3383,1098,food,6,2
3384,2187,food,4,2
3385,37,food,2,4
3386,804,book,41,1
3387,1952,book,40,4
3388,652,book,20,3
3389,1411,book,4,3
3390,1542,food,4,2
3391,2903,book,59,4
3392,365,food,7,2
3393,731,food,2,3
3394,2589,food,1,3
3395,1684,food,2,2
3396,405,book,31,2
3397,767,book,49,1
3398,1594,book,8,1
3399,510,book,16,4
3400,2175,book,30,3
3401,2380,book,58,4
3402,2856,food,3,1
3403,112,food,9,1
3404,275,book,48,1
3405,2941,book,53,3
3406,1303,book,30,3
3407,798,food,5,3
3408,1604,book,16,2
3409,130,food,9,3
3410,1611,book,50,2
3411,1670,food,1,3
3412,2181,book,21,2
3413,2563,book,5,3
3414,2181,book,33,3
3415,2424,book,27,3
3416,1193,food,7,4
3417,1067,food,2,1
3418,2083,food,8,1
3419,537,book,32,1
3420,1673,food,9,2
3421,663,book,56,4
3422,2711,book,52,1
3423,1209,book,42,3
3424,1879,food,9,4
3425,6,food,4,2
3426,2616,food,4,3
3427,1451,book,42,1
3428,1325,book,25,1
3429,2906,book,59,4
3430,1093,book,2,4
3431,2251,book,19,1
3432,2129,food,8,2
3433,1090,food,8,4
3434,190,book,3,1
3435,403,book,45,1
3436,1212,food,8,4
3437,2141,food,3,2
3438,1391,food,4,3
3439,279,food,6,4
3440,731,book,10,4
3441,2850,book,8,4
3442,1625,book,9,4
3443,1914,book,44,4
3444,419,book,6,4
3445,2183,food,2,3
3446,489,food,6,1
3447,2490,book,31,4
3448,899,food,8,4
3449,2737,book,50,4
3450,2686,food,5,4
3451,2987,food,2,3
3452,1143,book,60,3
3453,372,food,6,3
3454,1820,book,60,4
3455,358,book,15,3
3456,1868,food,9,3
3457,713,book,30,3
3458,1870,food,9,2
3459,2392,food,3,3
3460,2397,book,59,3
3461,1225,book,11,4
3462,1093,book,15,4
3463,446,food,1,2
3464,125,food,9,4
3465,208,food,10,4
3466,1957,book,34,4
3467,1675,food,7,2
3468,1866,food,2,3
3469,2275,book,8,3
3470,1970,food,10,4
3471,2500,food,5,3
3472,214,food,10,2
3473,2714,book,52,3
3474,752,book,34,1
3475,1825,food,2,1
3476,2178,food,8,1
3477,2288,food,5,3
3478,1537,book,2,4
3479,358,food,10,4
3480,1957,book,37,1
3481,275,food,9,4
3482,2994,book,1,3
3483,1677,food,7,1
3484,1606,book,25,3
3485,78,food,9,4
3486,293,book,10,1
3487,11,book,3,2
3488,2909,book,37,1
3489,1843,food,3,4
3490,1093,book,29,4
3491,96,food,5,4
3492,886,food,3,3
3493,287,book,39,3
3494,281,food,3,3
3495,2033,book,16,1
3496,37,food,5,2
3497,474,book,8,1
3498,352,book,47,4
3499,2800,book,4,3
3500,1984,book,10,2
3501,2280,food,9,4
3502,397,book,2,1
3503,1915,book,16,1
3504,1077,food,5,4
3505,76,food,8,3
3506,334,food,2,2
3507,1669,book,23,2
3508,1071,food,10,2
3509,2454,food,1,4
3510,2318,book,20,4
3511,697,book,51,3
3512,1066,food,3,3
3513,649,book,16,4
3514,1071,food,10,3
3515,405,food,5,4
3516,569,book,5,4
3517,238,book,25,2
3518,1504,book,59,1
3519,2934,book,56,1
3520,1725,book,24,2
3521,2641,book,4,2
3522,1807,food,10,1
3523,1848,book,45,1
3524,2548,food,9,3
3525,2450,book,51,2
3526,1484,book,53,3
3527,1443,food,2,2
3528,1272,food,1,3
3529,1142,book,60,3
3530,859,book,24,2
3531,1843,food,3,4
3532,97,food,8,1
3533,1226,food,4,2
3534,506,book,25,3
3535,2067,book,18,4
3536,1185,food,3,4
3537,148,food,10,2
3538,1102,food,6,4
3539,2158,book,60,2
3540,2586,food,8,2
3541,1514,food,2,3
3542,964,food,6,3
3543,4,book,50,1
3544,1012,book,5,2
3545,2042,food,6,3
3546,1155,book,30,1
3547,2327,food,6,2
3548,1513,book,60,1
3549,966,food,8,1
3550,703,book,10,3
3551,2052,food,5,2
3552,1326,food,7,3
3553,2863,food,2,2
3554,2846,food,3,4
3555,19,book,4,2
3556,2369,food,5,2
3557,1445,book,36,2
3558,2001,book,4,3
3559,1598,food,2,2
3560,1080,food,10,1
3561,293,food,9,3
3562,297,food,4,4
3563,2447,book,23,4
3564,1726,food,1,1
3565,2853,food,3,4
3566,1640,food,2,1
3567,2112,book,30,4
3568,866,book,28,4
3569,2295,book,59,2
3570,411,book,37,4
3571,916,book,27,3
3572,1092,food,8,2
3573,2317,food,5,3
3574,2620,book,3,4
3575,19,book,48,3
3576,464,book,48,1
3577,1720,book,12,3
3578,843,food,5,4
3579,433,book,7,1
3580,192,book,59,1
3581,688,food,7,3
3582,2003,book,32,1
3583,1042,food,3,4
3584,1423,book,36,1
3585,2432,book,33,1
3586,1165,book,5,2
3587,103,book,57,3
3588,1784,book,38,3
3589,810,food,7,1
3590,2983,food,10,4
3591,1273,book,55,1
3592,1700,book,18,3
3593,309,food,10,1
3594,990,book,58,3
3595,2070,food,8,2
3596,2785,book,1,4
3597,2252,food,6,4
3598,1293,food,3,3
3599,82,book,6,2
3600,2905,book,10,3
3601,850,book,34,4
3602,605,food,4,4
3603,212,book,36,2
3604,2363,book,26,4
3605,1670,book,57,1
3606,1285,food,1,1
3607,2269,food,4,4
3608,238,book,41,4
3609,945,book,58,4
3610,729,food,1,4
3611,2174,book,11,3
3612,2407,food,9,2
3613,2176,food,9,2
3614,2305,food,9,3
3615,1512,book,7,4
3616,2381,book,42,3
3617,2364,food,7,4
3618,1886,book,17,1
3619,211,food,1,1
3620,486,book,12,4
3621,102,book,14,4
3622,1974,book,15,2
3623,2822,book,60,1
3624,2359,book,6,1
3625,1601,food,6,4
3626,1464,book,13,3
3627,1335,food,5,4
3628,2527,food,4,4
3629,2385,book,59,1
3630,480,book,46,2
3631,141,food,8,3
3632,939,food,8,3
3633,2918,food,8,2
3634,2226,food,1,4
3635,1332,book,6,1
3636,798,book,17,3
3637,2901,book,12,2
3638,1545,book,39,4
3639,2624,book,2,4
3640,2742,food,2,3
3641,1069,food,10,1
3642,1161,book,51,4
3643,2533,food,4,1
3644,2491,food,7,2
3645,2388,book,26,4
3646,816,food,3,4
3647,795,food,6,2
3648,1522,book,44,3
3649,1907,food,9,1
3650,1215,food,1,1
3651,1024,food,7,4
3652,125,food,8,3
3653,133,book,56,2
3654,2641,book,27,3
3655,2662,book,14,2
3656,343,book,45,3
3657,591,food,7,4
3658,941,food,8,4
3659,770,book,6,3
3660,2344,book,49,4
3661,2097,book,13,4
3662,248,book,23,1
3663,748,book,10,3
3664,2817,food,3,2
3665,1344,book,3,1
3666,1285,food,4,4
3667,1308,book,58,1
3668,445,food,8,3
3669,2667,food,8,4
3670,2427,food,9,1
3671,557,book,44,2
3672,192,food,3,3
3673,1895,food,3,4
3674,2449,food,4,3
3675,2802,book,51,3
3676,2913,book,5,3
3677,1636,food,7,2
3678,2205,book,26,3
3679,964,food,4,1
3680,4,book,5,3
